# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
6751349978390422912	295.191481	-30.876845	 0.1654	 0.0878	-0.3258	-3.4042	-4.1299	1.4552	1.1476	1.0357	0.2511	20.5860	1.1199	14.31	2	0.00009
6751350077169668864	295.194000	-30.874961	 0.1676	 0.0896	0.3545	-4.5662	-5.0874	0.2203	0.1867	0.1806	0.3584	18.6734	1.1007	13.74	3	0.00000
6751350077169670528	295.196547	-30.874062	 0.1697	 0.0905	0.1919	-12.131	-15.587	0.1002	0.0960	0.0863	0.2237	17.4629	0.9302	13.28	3	0.00000
6751350081473314432	295.202581	-30.869825	 0.1749	 0.0948	-0.0906	5.7993	-6.4318	0.8466	0.9590	0.8063	0.1440	20.4273	1.0332	12.89	2	0.00000
6751350218908594944	295.164762	-30.873073	 0.1425	 0.0916	-1.7158	-3.5602	-6.8951	1.5666	1.1228	0.9800	0.1140	20.5865	0.9892	17.78	2	0.63477
6751350248968361472	295.169638	-30.874673	 0.1466	 0.0900	-0.1252	-3.8210	-9.2410	0.3668	0.3082	0.3025	0.3834	19.3369	0.9127	16.83	3	0.99720
6751350253268928896	295.167566	-30.873706	 0.1449	 0.0909	-1.7070	-3.4887	-11.083	1.0474	1.0587	0.8653	0.1843	20.4433	1.4764	17.18	3	0.96234
6751350248968371712	295.165078	-30.870289	 0.1427	 0.0944	0.3839	-3.3179	-9.4370	0.2144	0.1782	0.1682	0.3466	18.5513	0.8347	17.16	3	0.99922
6751350214608633472	295.161002	-30.870062	 0.1392	 0.0946	1.2470	-4.2478	-10.536	0.8851	0.9160	1.0796	0.5943	20.3409	0.8908	18.12	1	0.98152
6751350253271096064	295.167285	-30.870252	 0.1446	 0.0944	0.1349	-3.3662	-9.1724	0.0857	0.0737	0.0666	0.2491	16.9993	0.9791	16.6	3	0.99974
6751350047112651136	295.177050	-30.872513	 0.1530	 0.0921	-0.1981	2.7643	-7.5599	0.6523	0.5744	0.5904	0.5076	20.0283	1.0604	15.57	0	0.00000
6751350047105473024	295.183436	-30.869227	 0.1585	 0.0954	0.5025	6.7203	-3.8993	0.6108	0.5089	0.5375	0.4845	20.0132	1.9739	14.71	0	0.00000
